gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_13–24,tenure_group_25–48,tenure_group_49–72,Churn_Prob
0,0,1,1,26,0,0,1,1,0,1,0,0,0,38.85,1025.15,0,False,False,False,False,True,False,False,False,True,False,0.16020960276337032
0,0,0,0,29,0,0,0,1,0,0,0,0,1,30.6,856.35,1,False,False,False,False,False,True,False,False,True,False,0.33159040799092815
1,0,0,1,5,1,0,0,0,0,0,0,0,0,20.35,122.0,0,False,True,False,False,True,False,False,False,False,False,0.10787643693172085
1,0,1,0,70,1,1,0,1,1,0,1,0,1,95.0,6602.9,0,True,False,True,False,False,False,False,False,False,True,0.11454879062633505
1,0,1,0,24,1,0,1,0,0,1,1,1,0,74.4,1712.9,0,False,False,True,False,False,False,False,True,False,False,0.05735625211709957
0,1,1,0,72,1,1,1,1,1,1,0,1,0,78.45,5682.25,0,False,False,False,True,False,False,False,False,False,True,0.027239044626405366
1,0,0,0,1,1,0,0,0,0,1,0,0,1,74.3,74.3,0,True,False,False,False,False,False,True,False,False,False,0.5674471626196893
1,0,1,0,70,0,0,0,1,1,1,0,1,1,51.05,3635.15,0,False,False,True,False,False,False,False,False,False,True,0.09784079093148595
0,0,1,1,36,1,0,0,0,0,0,0,0,0,19.2,702.9,0,False,True,False,False,False,False,False,False,True,False,0.05518190114165177
0,1,0,0,38,1,1,0,0,0,1,1,1,1,99.55,3734.25,1,True,False,False,False,False,True,False,False,True,False,0.5607135427394747
0,0,0,0,17,1,0,0,0,0,0,0,0,1,70.0,1144.5,1,True,False,False,False,False,True,False,True,False,False,0.4968872730480559
0,0,1,1,41,1,1,0,1,1,1,1,1,1,109.1,4454.25,0,True,False,True,False,False,False,False,False,True,False,0.2165732993383292
0,0,0,0,1,1,0,0,0,0,0,0,0,1,45.3,45.3,1,False,False,False,False,False,True,False,False,False,False,0.6339011654991626
1,0,0,0,2,0,0,0,0,0,1,0,0,0,29.85,75.6,1,False,False,False,False,False,False,False,False,False,False,0.4624972402756381
1,0,0,0,14,1,0,0,0,1,0,0,0,0,76.45,1117.55,0,True,False,False,False,False,True,False,True,False,False,0.37936969230706585
1,1,0,0,2,1,0,0,1,1,1,0,1,1,95.1,180.25,1,True,False,False,False,True,False,False,False,False,False,0.6646523882456618
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.8,19.8,1,False,True,False,False,False,False,True,False,False,False,0.34776304226177834
1,0,1,1,13,1,1,0,1,1,1,1,0,1,72.8,930.05,0,False,False,False,False,False,True,False,True,False,False,0.1968660654141022
1,0,0,0,6,1,0,0,0,0,0,0,0,0,18.95,110.15,0,False,True,False,False,False,False,True,False,False,False,0.06668960808655727
0,0,0,0,4,1,0,0,1,0,0,0,0,1,76.65,333.6,1,True,False,False,False,False,False,False,False,False,False,0.6141550433360332
0,0,1,1,5,1,0,0,1,0,1,1,1,1,99.15,465.05,1,True,False,False,False,False,False,True,False,False,False,0.7856665044780351
0,0,1,0,15,1,0,1,0,1,0,1,1,0,101.75,1669.4,0,True,False,False,False,False,True,False,True,False,False,0.5272016899144184
0,0,0,0,47,1,0,1,0,0,0,0,0,0,75.45,3545.1,0,True,False,False,False,True,False,False,False,True,False,0.2286553593414005
0,0,0,0,8,1,0,0,0,1,1,0,1,0,64.1,504.05,0,False,False,False,False,False,False,True,False,False,False,0.16650426951103559
1,0,0,0,17,0,0,0,0,0,0,0,0,1,25.65,440.2,0,False,False,False,False,False,False,True,True,False,False,0.16853479202500637
1,0,1,1,15,1,0,1,0,0,0,0,0,0,75.1,1151.55,0,True,False,False,False,False,False,True,True,False,False,0.21679366783938941
0,0,0,0,26,1,0,1,0,1,1,0,1,1,95.85,2475.35,0,True,False,True,False,False,False,False,False,True,False,0.21993916226533688
0,0,0,0,23,1,1,1,0,0,0,0,0,0,54.4,1249.25,0,False,False,False,False,False,True,False,True,False,False,0.23136667868056082
0,1,0,0,4,1,0,0,1,0,0,0,0,0,72.75,317.75,0,True,False,False,False,False,True,False,False,False,False,0.5027899500719777
1,0,0,1,29,1,0,0,0,0,0,0,0,0,19.85,535.05,0,False,True,True,False,False,False,True,False,True,False,0.00720896029506066
0,0,0,0,25,1,0,0,0,0,0,0,0,0,19.05,461.3,0,False,True,False,False,False,False,True,False,True,False,0.035231581630076586
1,0,0,0,9,1,0,0,0,0,0,0,0,0,44.95,431.0,1,False,False,False,False,False,False,True,False,False,False,0.23765037206274228
1,0,1,0,18,1,0,0,0,1,0,0,0,1,49.55,878.35,1,False,False,False,False,False,False,True,True,False,False,0.17510016263669814
1,1,0,0,3,1,1,0,0,0,0,1,1,1,94.85,335.75,0,True,False,False,False,False,True,False,False,False,False,0.8375564782112656
0,0,1,1,69,0,0,1,1,1,1,0,0,0,46.25,3121.4,0,False,False,False,True,False,False,False,False,False,True,0.010874455201624205
1,0,0,0,14,1,0,0,0,0,0,0,0,0,19.35,324.8,0,False,True,True,False,False,False,True,True,False,False,0.026456591224077734
1,0,0,0,19,1,1,0,0,0,0,1,1,0,69.6,1394.55,0,False,False,False,False,False,False,True,True,False,False,0.16143740360049302
1,1,0,0,39,1,1,0,1,0,0,0,1,0,90.7,3413.25,0,True,False,False,False,False,True,False,False,True,False,0.35749475199234765
1,0,0,0,31,1,0,0,1,1,0,1,1,1,101.4,3143.65,0,True,False,False,False,False,True,False,False,True,False,0.3796486711551585
1,0,1,1,24,1,0,0,0,0,0,0,0,0,20.25,439.75,0,False,True,True,False,False,False,True,True,False,False,0.008824773800727536
1,0,1,0,14,1,0,0,0,0,1,0,0,0,48.8,664.4,0,False,False,False,False,False,False,False,True,False,False,0.16510277915542493
0,0,1,0,64,1,0,1,1,1,1,0,1,1,74.35,4759.55,0,False,False,False,True,False,False,True,False,False,True,0.013541889447214689
0,0,0,0,50,1,0,0,0,0,0,0,0,1,19.35,1033.0,0,False,True,True,False,False,False,True,False,False,True,0.052519781899080346
1,0,1,1,52,1,0,0,1,1,1,1,0,1,68.75,3482.85,0,False,False,True,False,False,True,False,False,False,True,0.06669276448773286
1,0,0,0,28,1,1,0,1,0,0,1,1,0,100.2,2688.45,0,True,False,True,False,False,True,False,False,True,False,0.2905899925817504
0,0,0,0,21,1,0,0,0,0,0,0,0,1,20.85,435.25,0,False,True,False,True,True,False,False,True,False,False,0.01617936487892196
1,0,0,1,25,1,0,0,1,0,0,1,1,1,95.9,2448.75,1,True,False,False,False,False,True,False,False,True,False,0.5221101219631088
0,0,1,0,17,1,0,0,0,0,0,0,0,0,19.35,307.0,0,False,True,True,False,False,False,True,True,False,False,0.016835056235219692
1,0,1,0,58,0,0,0,0,0,0,1,1,1,45.0,2689.35,0,False,False,True,False,True,False,False,False,False,True,0.1401763907053224
1,1,1,0,17,1,0,0,0,0,0,0,1,0,81.5,1329.2,1,True,False,False,False,False,False,False,True,False,False,0.4700030563914976
0,0,1,0,51,1,1,0,0,0,0,0,0,0,25.5,1281.25,0,False,True,False,True,False,False,True,False,False,True,0.013062096479967962
1,0,1,1,72,0,0,1,0,1,1,1,0,0,48.9,3527.0,0,False,False,False,True,False,False,True,False,False,True,0.012247472183261143
1,0,1,0,52,1,0,1,0,0,0,1,0,0,84.1,4348.65,1,True,False,False,False,False,True,False,False,False,True,0.45060110903970346
0,0,0,0,27,1,0,0,0,0,0,0,0,1,19.6,561.15,0,False,True,False,True,False,False,True,False,True,False,0.016393358095953717
0,0,0,0,3,1,0,0,0,0,0,0,0,0,20.0,63.6,0,False,True,False,False,False,False,True,False,False,False,0.11989974200461803
0,0,1,0,64,1,1,1,1,1,1,0,1,1,81.3,5129.3,0,False,False,False,True,False,False,True,False,False,True,0.008525270681004228
0,0,1,0,45,1,0,0,0,0,1,1,1,1,95.2,4285.8,0,True,False,False,True,True,False,False,False,True,False,0.067532070664494
1,1,1,0,3,0,0,0,0,0,0,1,0,1,36.45,93.7,1,False,False,False,False,False,False,True,False,False,False,0.6449954692157511
0,0,1,0,71,1,1,0,1,1,1,1,1,1,83.3,5894.5,0,False,False,False,True,True,False,False,False,False,True,0.010884406387025475
0,1,0,0,1,0,0,0,0,0,0,0,0,0,25.05,25.05,1,False,False,False,False,False,False,True,False,False,False,0.6434940211706204
0,0,1,1,58,1,0,0,0,0,0,0,0,0,20.3,1160.75,0,False,True,False,True,True,False,False,False,False,True,0.001847542137111541
1,0,1,1,34,1,0,0,1,1,0,1,0,1,89.85,3091.75,0,True,False,False,False,False,True,False,False,True,False,0.3167468002804874
0,0,0,0,8,1,0,1,0,0,0,0,0,1,49.85,365.55,1,False,False,False,False,False,True,False,False,False,False,0.3961943892435565
0,0,1,1,15,1,0,0,0,0,0,0,0,0,19.8,272.95,0,False,True,False,False,False,False,True,True,False,False,0.06295566354136461
1,0,1,1,66,0,0,0,0,1,1,1,1,0,54.65,3632.0,0,False,False,False,True,False,False,False,False,False,True,0.010203884809648189
1,1,0,0,12,0,0,0,1,0,0,0,0,1,29.35,381.2,0,False,False,False,False,True,False,False,False,False,False,0.219878474279132
1,0,0,0,58,1,0,0,0,0,0,0,0,1,19.15,1035.5,0,False,True,False,True,False,False,False,False,False,True,0.05085895146500143
0,0,1,1,3,1,0,0,0,0,0,0,0,0,19.1,52.0,0,False,True,False,True,False,False,True,False,False,False,0.03370342259326763
0,1,1,0,43,0,0,0,1,1,0,1,1,0,55.55,2342.2,1,False,False,False,False,True,False,False,False,True,False,0.38004498489096117
0,0,0,0,9,1,0,0,1,1,0,0,0,0,80.55,653.9,0,True,False,False,False,False,True,False,False,False,False,0.43128316737419825
0,0,0,0,3,1,0,0,0,0,0,0,0,0,20.25,71.2,0,False,True,True,False,False,False,True,False,False,False,0.05322510792978328
0,0,1,1,22,1,0,0,1,0,0,1,1,1,69.5,1498.2,1,False,False,True,False,False,False,False,True,False,False,0.18114282996359146
1,0,1,0,40,1,1,0,1,1,0,1,1,1,106.0,4178.65,0,True,False,True,False,False,False,False,False,True,False,0.26540027390148757
0,0,0,0,68,1,1,0,0,0,0,0,0,0,25.5,1821.8,0,False,True,False,True,False,False,False,False,False,True,0.0017308386718252388
1,0,1,0,54,1,1,0,1,1,0,1,1,1,104.3,5278.15,1,True,False,False,False,False,True,False,False,False,True,0.4763498692943977
0,0,0,0,50,1,1,0,1,0,1,1,1,1,79.6,4024.2,0,False,False,False,True,False,False,True,False,False,True,0.024148345643081884
1,0,0,0,1,1,0,0,0,0,0,0,1,1,55.25,55.25,0,False,False,False,False,False,True,False,False,False,False,0.631918852802392
0,0,1,0,72,1,1,1,1,1,1,1,1,0,88.05,6520.8,0,False,False,False,True,False,False,False,False,False,True,0.0018673099517845506
1,0,0,1,40,1,0,0,0,0,0,0,0,1,20.4,854.9,0,False,True,True,False,False,False,False,False,True,False,0.007278556426151823
0,0,1,1,72,1,1,1,1,1,1,1,1,1,117.6,8308.9,0,True,False,False,True,False,False,False,False,False,True,0.019832320042012918
0,0,0,0,6,1,0,0,0,0,0,0,0,0,20.0,109.2,0,False,True,False,False,False,False,True,False,False,False,0.10491402740361884
0,0,0,0,5,1,0,0,0,0,0,0,0,1,19.65,92.05,0,False,True,False,False,True,False,False,False,False,False,0.11827843371622228
1,0,1,0,48,1,1,0,1,1,0,0,1,1,70.55,3420.5,0,False,False,True,False,True,False,False,False,True,False,0.10765570903669193
0,0,0,0,1,1,1,0,0,0,0,1,1,1,93.85,93.85,1,True,False,False,False,False,True,False,False,False,False,0.8972085301531201
0,0,1,1,64,1,0,1,0,0,1,1,0,0,65.8,4068.0,0,False,False,True,False,False,False,True,False,False,True,0.024163467759458372
0,0,0,0,17,1,0,0,0,0,0,0,0,0,20.05,337.9,0,False,True,True,False,True,False,False,True,False,False,0.030080388141602025
1,0,1,0,40,1,0,0,1,1,0,0,0,1,80.0,3168.75,0,True,False,False,False,False,True,False,False,True,False,0.31554507798304743
0,0,1,1,41,0,0,1,0,1,0,0,0,0,35.4,1412.4,0,False,False,True,False,True,False,False,False,True,False,0.08616363227138937
1,1,0,0,51,1,1,0,1,0,0,0,0,1,79.6,3974.7,0,True,False,True,False,False,False,False,False,False,True,0.1028043415110171
1,0,1,0,41,1,1,0,1,0,0,0,0,1,80.25,3439.0,0,True,False,False,False,False,True,False,False,True,False,0.3771739691602526
0,0,1,1,1,1,0,0,0,1,0,0,0,0,50.45,50.45,1,False,False,False,False,False,False,True,False,False,False,0.5375680459061372
0,0,0,0,2,1,0,0,0,0,0,0,0,1,20.45,42.45,0,False,True,False,False,False,False,True,False,False,False,0.1308971730352276
1,0,0,0,68,1,0,0,1,1,0,0,0,0,79.6,5461.45,0,True,False,True,False,True,False,False,False,False,True,0.09916954960336674
0,0,1,1,24,1,1,0,0,0,0,0,0,0,24.7,571.75,0,False,True,False,True,False,False,True,True,False,False,0.019074617862212127
1,0,1,0,70,1,1,1,0,1,1,0,1,0,77.3,5498.2,0,False,False,False,True,True,False,False,False,False,True,0.028155833420503016
1,0,0,0,3,0,0,0,0,0,1,0,0,1,29.75,96.85,0,False,False,False,False,False,True,False,False,False,False,0.5176193018423461
1,0,0,0,2,1,0,0,0,0,0,0,0,0,44.9,111.05,0,False,False,False,False,False,False,False,False,False,False,0.4192590445259697
1,0,1,0,3,0,0,0,1,0,0,0,0,0,29.8,94.4,0,False,False,False,False,True,False,False,False,False,False,0.3702333122077545
0,0,0,0,7,1,1,0,0,0,1,1,1,1,74.65,521.1,1,False,False,False,False,False,True,False,False,False,False,0.48731478070368517
0,0,0,0,13,1,0,1,0,0,0,1,1,1,71.95,923.85,0,False,False,False,False,False,True,False,True,False,False,0.285183110083445
1,0,0,0,7,1,0,0,0,0,0,0,0,0,20.75,141.1,0,False,True,False,False,False,False,True,False,False,False,0.09568654011089636
1,0,1,1,12,1,0,0,0,0,0,1,0,1,56.3,628.65,0,False,False,False,False,False,False,True,False,False,False,0.15141289102104194
1,0,1,1,53,1,1,0,1,1,0,1,1,1,105.25,5576.3,0,True,False,True,False,False,True,False,False,False,True,0.27141356828547814
0,0,0,0,12,1,1,0,0,0,0,1,1,1,94.2,1046.1,1,True,False,False,False,False,True,False,False,False,False,0.7717261363956516
1,0,1,1,63,1,0,0,0,0,0,0,0,0,19.55,1245.6,0,False,True,False,True,False,False,True,False,False,True,0.007837855203054451
0,0,0,0,15,1,0,1,1,1,1,1,1,0,84.45,1287.85,0,False,False,False,False,False,False,True,True,False,False,0.17467321318376297
1,0,1,1,36,1,0,1,1,0,0,0,0,0,53.65,1939.35,0,False,False,True,False,False,False,True,False,True,False,0.04577089767395209
1,1,1,0,4,0,0,0,0,1,0,0,0,1,29.9,118.25,0,False,False,False,False,False,True,False,False,False,False,0.5265228377660349
0,0,1,1,24,1,0,0,0,0,0,0,0,0,19.7,452.55,0,False,True,False,True,False,False,True,True,False,False,0.004146617788494747
0,0,0,0,61,0,0,1,1,1,1,0,0,0,43.7,2696.55,0,False,False,True,False,True,False,False,False,False,True,0.02674034779175637
1,0,0,0,16,1,1,0,1,0,0,0,0,0,55.3,875.35,0,False,False,False,False,False,True,False,True,False,False,0.32621582767844215
1,0,1,1,65,1,0,0,0,0,0,0,0,1,19.85,1267.05,0,False,True,False,True,True,False,False,False,False,True,0.006622808710809149
0,0,1,1,26,1,0,0,0,0,0,0,0,0,19.65,494.9,0,False,True,False,True,True,False,False,False,True,False,0.012572906592920728
1,0,0,0,16,1,0,0,0,0,1,0,0,1,49.45,799.0,0,False,False,False,False,False,False,True,True,False,False,0.21617822864899022
0,0,1,0,54,1,1,1,1,0,0,1,1,0,106.55,5763.3,1,True,False,True,False,False,False,False,False,False,True,0.23295876367005874
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.1,20.1,1,False,True,False,False,False,False,True,False,False,False,0.4129261512210263
1,0,0,1,5,1,0,0,0,0,0,0,0,0,20.45,106.9,0,False,True,False,True,False,False,True,False,False,False,0.02872753204007425
0,0,0,0,19,0,0,0,1,0,0,0,1,1,39.7,710.05,0,False,False,False,False,False,True,False,True,False,False,0.35688818290907726
1,0,0,0,10,1,1,1,0,0,0,0,0,1,54.5,568.2,0,False,False,False,False,True,False,False,False,False,False,0.20720371799097215
0,0,1,1,23,1,0,0,1,1,1,0,0,0,83.8,1900.25,1,True,False,False,False,False,True,False,True,False,False,0.4659985933603524
1,0,0,0,3,1,0,0,0,0,0,1,0,0,55.15,159.15,1,False,False,False,False,False,False,True,False,False,False,0.46878377888082595
0,0,0,0,72,1,1,0,1,1,1,1,1,1,111.6,8012.75,0,True,False,False,True,False,False,False,False,False,True,0.030251499523312072
1,1,1,0,10,1,1,0,0,0,0,0,1,1,86.65,856.65,1,True,False,False,False,False,True,False,False,False,False,0.7841131052962887
0,0,1,1,10,1,0,0,1,1,0,0,0,1,55.55,551.3,0,False,False,False,False,False,False,True,False,False,False,0.18481329459474963
1,0,1,0,11,1,0,0,0,0,0,0,0,1,20.55,184.95,0,False,True,True,False,False,False,True,False,False,False,0.03851861958134657
0,1,0,0,37,1,1,1,1,0,0,1,1,1,106.75,4056.75,1,True,False,False,False,False,False,False,False,True,False,0.3387961737413714
1,0,1,1,17,1,1,1,0,0,1,0,0,1,62.1,1096.65,0,False,False,True,False,False,False,True,True,False,False,0.09780024895941578
0,0,1,1,36,1,1,1,0,1,0,1,1,1,104.5,3684.95,0,True,False,False,False,True,False,False,False,True,False,0.30031220626541577
1,1,0,0,17,1,0,0,1,1,0,1,1,1,101.8,1752.45,0,True,False,False,False,False,True,False,True,False,False,0.5081054788062166
0,1,1,1,66,1,1,1,1,0,1,1,1,1,110.6,7210.85,0,True,False,True,False,True,False,False,False,False,True,0.13336802281913374
1,0,1,1,61,1,0,1,1,1,1,1,1,0,84.9,5264.5,0,False,False,True,False,False,False,False,False,False,True,0.08859076820896003
1,0,0,0,22,1,0,0,1,0,0,1,1,1,93.2,2157.3,0,True,False,False,False,False,False,True,True,False,False,0.410543016174065
1,0,0,0,1,0,0,0,0,0,0,0,0,1,24.4,24.4,0,False,False,False,False,False,True,False,False,False,False,0.5856193019946092
0,0,0,0,6,1,0,0,0,0,0,0,0,0,70.55,433.95,0,True,False,False,False,True,False,False,False,False,False,0.4344389596515005
1,0,0,0,31,1,0,0,1,0,1,0,0,1,78.45,2435.15,1,True,False,False,False,False,True,False,False,True,False,0.4393036605483342
0,0,1,1,68,1,0,1,1,1,1,1,1,1,85.0,5607.75,0,False,False,False,True,True,False,False,False,False,True,0.002421543286212802
0,0,1,1,34,1,1,0,0,1,0,1,0,0,87.45,2874.15,1,True,False,False,False,False,True,False,False,True,False,0.4129832931331719
0,0,1,1,52,1,0,0,1,1,1,0,0,0,85.8,4433.3,0,True,False,False,False,False,False,False,False,False,True,0.0872927655571223
0,0,0,1,10,1,0,0,0,1,1,1,0,1,91.1,964.35,0,True,False,False,False,False,True,False,False,False,False,0.47901094124706556
1,0,1,1,29,1,0,0,0,0,0,0,0,1,70.75,1974.8,1,True,False,False,False,False,True,False,False,True,False,0.4708215474733155
0,0,1,1,72,1,0,0,0,0,0,0,0,0,20.1,1460.85,0,False,True,False,True,False,False,False,False,False,True,0.0005455329649612863
1,0,1,1,47,1,0,0,0,0,0,0,0,0,20.05,951.55,0,False,True,True,False,False,False,True,False,True,False,0.0050828424563866105
1,0,1,1,24,1,1,1,0,0,0,1,1,0,74.8,1821.2,0,False,False,True,False,False,False,True,True,False,False,0.09784168863383645
1,0,0,0,65,1,1,0,0,0,0,0,0,0,24.8,1600.95,0,False,True,True,False,True,False,False,False,False,True,0.02842209058191904
0,0,0,0,4,1,1,0,0,0,1,1,1,1,100.85,399.25,0,True,False,False,False,False,False,True,False,False,False,0.6923559488031339
1,1,1,0,12,1,1,0,1,0,0,1,1,1,101.35,1218.55,1,True,False,False,False,False,True,False,False,False,False,0.7976391072754819
1,0,0,0,1,1,1,1,0,0,0,0,0,1,81.7,81.7,1,True,False,False,False,False,True,False,False,False,False,0.7604573407215259
1,0,0,0,33,1,0,0,0,0,0,0,0,0,68.25,2171.15,1,True,False,False,False,False,True,False,False,True,False,0.4676591318187039
0,0,0,0,34,1,0,0,1,1,1,1,1,1,105.1,3634.8,0,True,False,False,False,False,True,False,False,True,False,0.3450249586659353
0,0,1,0,14,1,0,0,0,0,0,0,0,0,20.4,292.4,0,False,True,False,True,False,False,True,True,False,False,0.008990475731149606
0,0,0,0,4,1,0,0,0,0,0,0,1,1,79.15,317.25,1,True,False,False,False,False,True,False,False,False,False,0.6961518481661642
1,0,1,1,13,1,0,0,0,0,0,0,0,0,20.0,218.55,0,False,True,True,False,False,False,True,True,False,False,0.03170787542073338
0,0,1,1,65,1,1,0,1,0,1,1,1,1,79.4,5071.9,0,False,False,False,True,False,False,False,False,False,True,0.033057320509913404
1,0,1,1,23,1,0,1,0,0,1,0,0,0,57.2,1423.35,0,False,False,True,False,True,False,False,True,False,False,0.0430330891179895
1,0,1,0,55,1,0,1,1,1,0,0,0,0,58.6,3068.6,0,False,False,False,True,False,True,False,False,False,True,0.04183819646373249
1,0,1,0,49,1,0,0,1,0,0,1,1,1,94.8,4690.65,0,True,False,False,True,False,True,False,False,False,True,0.17846554304324866
1,0,1,0,60,1,1,0,1,1,0,1,1,0,102.5,6157.6,0,True,False,True,False,False,False,False,False,False,True,0.18247319714465754
0,0,1,1,69,1,0,0,0,0,0,0,0,1,20.35,1442.65,0,False,True,True,False,True,False,False,False,False,True,0.027049590090737766
1,0,0,0,40,1,1,0,0,0,0,1,0,1,84.9,3369.05,0,True,False,False,False,False,True,False,False,True,False,0.43447598271712823
1,0,1,0,67,1,0,1,1,0,1,0,1,1,69.2,4671.65,0,False,False,False,True,True,False,False,False,False,True,0.014267045632078819
1,1,0,0,35,1,1,0,0,0,0,1,1,1,95.45,3474.05,1,True,False,False,False,False,True,False,False,True,False,0.5797431522053881
1,0,1,1,19,1,1,0,0,0,1,1,1,1,100.95,1875.55,1,True,False,True,False,False,True,False,True,False,False,0.42259662984949664
0,0,1,1,13,1,0,0,0,0,0,0,0,0,20.85,272.35,0,False,True,False,True,False,False,True,True,False,False,0.010387532051634858
0,0,0,1,41,1,1,0,1,0,0,1,0,1,88.5,3645.05,0,True,False,False,False,False,False,False,False,True,False,0.31744918625201796
0,0,0,0,4,0,0,1,0,1,0,0,0,0,35.0,135.75,0,False,False,False,False,False,False,True,False,False,False,0.2835818381944421
0,0,1,1,24,1,0,1,0,0,1,0,0,0,55.15,1319.85,0,False,False,False,False,False,True,False,True,False,False,0.23943339851816173
0,0,0,0,5,0,0,0,1,0,0,1,1,1,50.95,229.4,0,False,False,False,False,True,False,False,False,False,False,0.30013369102092197
0,0,0,0,5,1,1,0,1,0,0,0,1,1,64.0,370.25,0,False,False,False,False,False,True,False,False,False,False,0.3611367523406361
0,0,1,1,1,1,0,0,0,0,0,0,0,1,69.1,69.1,1,True,False,False,False,False,False,True,False,False,False,0.8250496004243935
0,0,1,1,72,1,1,1,1,1,1,1,0,0,80.2,5714.2,0,False,False,False,True,False,False,False,False,False,True,0.008960828540051636
0,0,0,0,24,1,0,0,0,1,0,0,0,1,49.3,1233.25,0,False,False,False,False,True,False,False,True,False,False,0.20104614966588008
0,0,1,0,42,1,1,1,0,1,1,1,1,0,84.35,3571.6,0,False,False,False,True,True,False,False,False,True,False,0.03637861431544152
0,0,0,0,4,1,0,0,0,0,0,0,0,0,20.05,83.3,0,False,True,False,False,False,False,True,False,False,False,0.11413140368195963
1,0,0,0,68,1,1,1,1,1,1,1,1,1,117.2,8035.95,0,True,False,True,False,True,False,False,False,False,True,0.28756738548541133
0,0,1,1,33,1,0,0,0,0,0,0,0,0,20.1,579.4,0,False,True,True,False,False,False,True,False,True,False,0.012194796538346406
0,1,0,0,1,1,0,0,0,0,0,0,0,1,69.6,69.6,1,True,False,False,False,False,True,False,False,False,False,0.902878999644518
1,0,0,0,31,1,1,0,1,1,0,1,1,1,103.45,3066.45,1,True,False,True,False,False,True,False,False,True,False,0.4416613262335695
0,0,0,0,4,1,1,0,1,0,0,0,0,0,77.95,305.55,1,True,False,False,False,False,False,False,False,False,False,0.6296389601000187
1,1,1,0,69,1,1,0,1,1,1,1,1,1,109.95,7634.25,0,True,False,False,True,False,True,False,False,False,True,0.15788316269648572
1,1,0,0,38,1,1,0,0,0,0,1,1,0,94.75,3653.0,0,True,False,False,False,False,True,False,False,True,False,0.4414069011046935
0,0,1,1,3,1,0,0,1,0,1,0,0,1,80.0,241.3,0,True,False,False,False,False,True,False,False,False,False,0.6519024538276706
0,0,1,1,48,1,1,0,1,0,1,1,1,0,79.65,3870.3,0,False,False,False,True,False,True,False,False,True,False,0.0467017017131679
0,0,1,0,15,1,1,0,0,0,0,0,0,0,25.2,387.9,0,False,True,False,True,False,False,True,True,False,False,0.024670990111750203
0,0,0,0,25,1,0,0,0,0,0,0,0,0,19.9,527.5,0,False,True,True,False,True,False,False,False,True,False,0.020655471337366962
0,1,0,0,1,1,0,0,0,0,0,1,0,0,78.45,78.45,1,True,False,False,False,False,True,False,False,False,False,0.8677906242882542
0,0,0,0,48,0,0,1,1,0,0,1,0,1,44.8,2104.55,0,False,False,False,False,False,True,False,False,True,False,0.20345258996364327
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.3,20.3,0,False,True,False,False,False,False,True,False,False,False,0.2833426544101945
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.2,19.2,0,False,True,False,False,False,True,False,False,False,False,0.2831697574500424
0,0,0,0,37,1,0,0,1,1,0,0,0,0,80.05,3019.1,0,True,False,True,False,False,True,False,False,True,False,0.159015194344783
1,1,1,0,66,1,1,0,1,1,1,1,1,1,107.35,7051.95,0,True,False,True,False,False,False,False,False,False,True,0.18481392728419202
0,0,1,0,26,0,0,1,1,1,0,1,0,0,47.85,1190.5,0,False,False,True,False,False,False,False,False,True,False,0.0859522058781733
1,0,1,0,63,1,0,1,1,0,1,1,0,0,70.8,4448.8,0,False,False,True,False,True,False,False,False,False,True,0.045701451864685855
1,0,0,0,10,0,0,0,0,1,0,0,0,0,29.5,255.25,1,False,False,False,False,False,False,True,False,False,False,0.3513724060915911
0,0,0,0,2,1,0,1,0,0,0,1,1,1,70.75,146.9,1,False,False,False,False,False,True,False,False,False,False,0.5330132454995875
1,1,1,0,18,1,0,1,0,0,0,0,1,1,59.1,1011.05,0,False,False,False,False,True,False,False,True,False,False,0.25971036225097227
0,0,1,0,64,1,1,0,0,0,0,0,0,0,25.55,1714.95,0,False,True,False,True,False,False,True,False,False,True,0.0009760760730359141
0,1,0,0,9,1,1,0,0,0,0,0,1,1,84.45,762.5,1,True,False,False,False,False,True,False,False,False,False,0.7728575626073786
0,0,0,1,28,1,0,0,0,0,0,0,0,0,20.25,535.35,0,False,True,False,False,False,False,True,False,True,False,0.028191386743044954
0,0,0,0,1,1,0,0,0,1,0,0,0,0,75.55,75.55,0,True,False,False,False,False,True,False,False,False,False,0.7149528327022847
1,0,0,0,4,1,1,0,0,0,0,0,1,1,85.65,338.9,1,True,False,False,False,False,True,False,False,False,False,0.8043381761250715
1,1,0,0,38,1,0,0,1,1,1,1,0,1,70.15,2497.35,1,False,False,True,False,True,False,False,False,True,False,0.32075718383054275
1,0,1,0,66,1,1,0,1,1,0,0,1,0,95.3,6273.4,0,True,False,True,False,False,True,False,False,False,True,0.24332879669298824
0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.25,70.25,0,True,False,False,False,False,True,False,False,False,False,0.7530811977015452
